raceId,year,round,circuitId,circuit_name,country,alt,max_pit_duration,mean_pit_duration,min_pit_duration,num_stops,avg_stop_lap,avg_grid_top3,driverId_first_place,driverId_second_place,driverId_third_place,constructorId_first_place,constructorId_second_place,constructorId_third_place,grid_first_place,grid_second_place,grid_third_place,qualifying_position_first_place,qualifying_position_second_place,qualifying_position_third_place,q1_first_place,q1_second_place,q1_third_place,points_first_place,points_second_place,points_third_place,laps_first_place,laps_second_place,laps_third_place,pit_stop_count_first_place,pit_stop_count_second_place,pit_stop_count_third_place,pit_mean_duration_first_place,pit_mean_duration_second_place,pit_mean_duration_third_place,pit_max_duration_first_place,pit_max_duration_second_place,pit_max_duration_third_place,pit_min_duration_first_place,pit_min_duration_second_place,pit_min_duration_third_place,pit_avg_lap_first_place,pit_avg_lap_second_place,pit_avg_lap_third_place
992,2018,4,73,Baku City Circuit,Azerbaijan,-7,30.012,24.525000000000002,20.377,6,24.166666666666668,5.333333333333333,1.0,8.0,815.0,131.0,6.0,10.0,2,6,8,2,6,8,102.693,102.538,103.99199999999999,25.0,18.0,15.0,51,51,51,2.0,2.0,2.0,20.853,25.5805,27.1415,21.329,30.012,28.109,20.377,21.149,26.174,31.0,20.5,21.0
993,2018,5,4,Circuit de Barcelona-Catalunya,Spain,109,23.213,22.346,21.74,3,26.0,2.6666666666666665,1.0,822.0,830.0,131.0,131.0,9.0,1,2,5,1,2,5,77.633,77.674,77.411,25.0,18.0,15.0,66,66,66,1.0,1.0,1.0,22.085,23.213,21.74,22.085,23.213,21.74,22.085,23.213,21.74,25.0,19.0,34.0
994,2018,6,6,Circuit de Monaco,Monaco,7,24.542,24.081666666666667,23.739,3,15.0,2.0,817.0,20.0,1.0,9.0,6.0,131.0,1,2,3,1,2,3,72.013,72.41499999999999,72.46000000000001,25.0,18.0,15.0,78,78,78,1.0,1.0,1.0,24.542,23.964,23.739,24.542,23.964,23.739,24.542,23.964,23.739,17.0,16.0,12.0
995,2018,7,7,Circuit Gilles Villeneuve,Canada,13,23.775,23.480333333333334,23.137,3,29.666666666666668,2.0,20.0,822.0,830.0,6.0,131.0,9.0,1,2,3,1,2,3,71.71000000000001,71.95,72.008,25.0,18.0,15.0,68,68,68,1.0,1.0,1.0,23.529,23.775,23.137,23.529,23.775,23.137,23.529,23.775,23.137,37.0,36.0,16.0
996,2018,8,34,Circuit Paul Ricard,France,432,24.395,24.331333333333333,24.289,3,30.666666666666668,3.6666666666666665,1.0,830.0,8.0,131.0,9.0,6.0,1,4,6,1,4,6,91.271,91.531,91.56700000000001,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,24.31,24.395,24.289,24.31,24.395,24.289,24.31,24.395,24.289,33.0,25.0,34.0
997,2018,9,70,Red Bull Ring,Austria,678,23.912,22.226,21.214,3,15.0,4.333333333333333,830.0,8.0,20.0,9.0,6.0,6.0,4,3,6,5,4,3,64.273,64.234,64.347,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,21.214,21.552,23.912,21.214,21.552,23.912,21.214,21.552,23.912,15.0,15.0,15.0
998,2018,10,9,Silverstone Circuit,UK,153,38.573,30.678199999999997,28.174,5,24.8,2.0,20.0,1.0,8.0,6.0,131.0,6.0,2,1,3,2,1,3,86.58500000000001,86.818,87.549,25.0,18.0,15.0,52,52,52,2.0,1.0,2.0,28.4255,28.982,33.778999999999996,28.677,28.982,38.573,28.174,28.982,28.985,26.5,25.0,23.0
999,2018,11,10,Hockenheimring,Germany,103,33.279,22.216,18.978,5,37.8,6.333333333333333,1.0,822.0,8.0,131.0,131.0,6.0,14,2,3,14,2,3,73.012,72.962,72.505,25.0,18.0,15.0,67,67,67,1.0,2.0,2.0,18.978,26.2335,19.8175,18.978,33.279,19.988,18.978,19.188,19.647,42.0,40.0,33.5
1000,2018,12,11,Hungaroring,Hungary,264,24.471,22.72275,21.48,4,29.0,2.6666666666666665,1.0,20.0,8.0,131.0,6.0,6.0,1,4,3,1,4,3,77.419,76.666,77.526,25.0,18.0,15.0,70,70,70,1.0,1.0,2.0,21.48,23.111,23.15,21.48,23.111,24.471,21.48,23.111,21.829,25.0,39.0,26.0
1001,2018,13,13,Circuit de Spa-Francorchamps,Belgium,401,22.375,20.977500000000003,19.372,6,12.0,3.3333333333333335,20.0,1.0,830.0,6.0,131.0,9.0,2,1,7,2,1,7,103.035,102.977,103.199,25.0,18.0,15.0,44,44,44,2.0,2.0,2.0,20.9175,20.8735,21.1415,22.253,22.375,22.341,19.582,19.372,19.942,11.5,11.0,13.5
1002,2018,14,14,Autodromo Nazionale di Monza,Italy,162,23.862,23.784333333333336,23.728,3,28.0,2.6666666666666665,1.0,8.0,822.0,131.0,6.0,131.0,3,1,4,3,1,4,80.81,80.72200000000001,81.381,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,23.728,23.862,23.763,23.728,23.862,23.763,23.728,23.862,23.763,28.0,20.0,36.0
1003,2018,15,15,Marina Bay Street Circuit,Singapore,18,29.681,29.116333333333333,28.722,3,15.333333333333334,2.0,1.0,830.0,20.0,131.0,9.0,6.0,1,2,3,1,2,3,99.40299999999999,98.751,98.218,25.0,18.0,15.0,61,61,61,1.0,1.0,1.0,28.946,29.681,28.722,28.946,29.681,28.722,28.946,29.681,28.722,15.0,17.0,14.0
1004,2018,16,71,Sochi Autodrom,Russia,2,29.798,29.714333333333332,29.551,3,13.0,2.0,1.0,822.0,20.0,131.0,131.0,6.0,2,1,3,2,1,3,92.41,92.964,93.476,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,29.551,29.794,29.798,29.551,29.794,29.798,29.551,29.794,29.798,14.0,12.0,13.0
1005,2018,17,22,Suzuka Circuit,Japan,45,28.789,24.72666666666667,22.614,3,22.666666666666668,2.0,1.0,822.0,830.0,131.0,131.0,9.0,1,2,3,1,2,3,88.702,89.297,89.48,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,22.614,22.777,28.789,22.614,22.777,28.789,22.614,22.777,28.789,24.0,23.0,21.0
1006,2018,18,69,Circuit of the Americas,USA,161,23.915,23.692,23.446,4,22.75,7.0,8.0,830.0,1.0,6.0,9.0,131.0,2,18,1,3,15,1,94.703,94.76599999999999,94.13,25.0,18.0,15.0,56,56,56,1.0,1.0,2.0,23.714,23.446,23.804000000000002,23.714,23.446,23.915,23.714,23.446,23.693,21.0,22.0,24.0
1007,2018,19,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.658,22.143,21.777,5,28.4,4.0,830.0,20.0,8.0,9.0,6.0,6.0,2,4,6,2,4,6,75.756,76.089,76.446,25.0,18.0,15.0,71,71,71,2.0,2.0,1.0,22.131500000000003,22.2175,22.017,22.175,22.658,22.017,22.088,21.777,22.017,30.5,32.0,17.0
1008,2018,20,18,Autódromo José Carlos Pace,Brazil,785,23.432,22.94633333333333,22.641,3,28.333333333333332,3.3333333333333335,1.0,830.0,8.0,131.0,9.0,6.0,1,5,4,1,5,4,68.464,68.205,68.452,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.641,23.432,22.766,22.641,23.432,22.766,22.641,23.432,22.766,19.0,35.0,31.0
1009,2018,21,24,Yas Marina Circuit,UAE,3,22.63,21.656666666666666,21.057,3,13.0,3.3333333333333335,1.0,20.0,830.0,131.0,6.0,9.0,1,3,6,1,3,6,96.828,96.775,97.195,25.0,18.0,15.0,55,55,55,1.0,1.0,1.0,21.283,22.63,21.057,21.283,22.63,21.057,21.283,22.63,21.057,7.0,15.0,17.0
1010,2019,1,1,Albert Park Grand Prix Circuit,Australia,10,22.014,21.562,21.157,3,21.0,2.3333333333333335,822.0,1.0,830.0,131.0,131.0,9.0,2,1,4,2,1,4,82.367,82.043,82.876,26.0,18.0,15.0,58,58,58,1.0,1.0,1.0,22.014,21.515,21.157,22.014,21.515,21.157,22.014,21.515,21.157,23.0,15.0,25.0
1011,2019,2,3,Bahrain International Circuit,Bahrain,7,24.865,24.45883333333333,24.255,6,24.166666666666668,2.6666666666666665,1.0,822.0,844.0,131.0,131.0,6.0,3,4,1,3,4,1,89.262,89.498,88.495,25.0,18.0,16.0,57,57,57,2.0,2.0,2.0,24.2895,24.649,24.438000000000002,24.324,24.865,24.518,24.255,24.433,24.358,23.5,24.5,24.5
1012,2019,3,17,Shanghai International Circuit,China,5,24.083,22.930833333333336,22.196,6,28.0,2.0,1.0,822.0,20.0,131.0,131.0,6.0,2,1,3,2,1,3,93.11500000000001,92.658,93.557,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,23.1205,23.139499999999998,22.5325,23.597,24.083,22.749,22.644,22.196,22.316,29.0,28.5,26.5
1013,2019,4,73,Baku City Circuit,Azerbaijan,-7,20.006,19.993333333333336,19.981,3,12.0,2.0,822.0,1.0,20.0,131.0,131.0,6.0,1,2,3,1,2,3,102.02600000000001,101.614,102.042,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,20.006,19.993,19.981,20.006,19.993,19.981,20.006,19.993,19.981,12.0,13.0,11.0
1014,2019,5,4,Circuit de Barcelona-Catalunya,Spain,109,22.54,22.2975,22.018,6,34.5,2.3333333333333335,1.0,822.0,830.0,131.0,131.0,9.0,2,1,4,2,1,4,77.292,76.979,77.244,26.0,18.0,15.0,66,66,66,2.0,2.0,2.0,22.387999999999998,22.026,22.4785,22.511,22.034,22.54,22.265,22.018,22.417,36.5,35.5,31.5
1015,2019,6,6,Circuit de Monaco,Monaco,7,25.03,24.63875,24.266,4,11.25,2.3333333333333335,1.0,20.0,822.0,131.0,6.0,131.0,1,4,2,1,4,2,71.542,71.434,71.562,25.0,18.0,15.0,78,78,78,1.0,1.0,2.0,24.266,24.483,24.903,24.266,24.483,25.03,24.266,24.483,24.776,11.0,11.0,11.5
1016,2019,7,7,Circuit Gilles Villeneuve,Canada,13,23.782,23.725333333333335,23.662,3,29.0,2.0,1.0,20.0,844.0,131.0,6.0,6.0,2,1,3,2,1,3,71.518,71.2,71.214,25.0,18.0,15.0,70,70,70,1.0,1.0,1.0,23.662,23.782,23.732,23.662,23.782,23.732,23.662,23.782,23.732,28.0,26.0,33.0
1017,2019,8,34,Circuit Paul Ricard,France,432,30.412,30.267,30.186,3,22.666666666666668,2.0,1.0,822.0,844.0,131.0,131.0,6.0,1,2,3,1,2,3,90.60900000000001,90.55,90.64699999999999,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,30.186,30.412,30.203,30.186,30.412,30.203,30.186,30.412,30.203,24.0,23.0,21.0
1018,2019,9,70,Red Bull Ring,Austria,678,22.552,21.846666666666664,21.11,3,24.666666666666668,2.0,830.0,844.0,822.0,9.0,6.0,131.0,2,1,3,3,1,4,63.807,64.138,64.084,26.0,18.0,15.0,71,71,71,1.0,1.0,1.0,21.11,21.878,22.552,21.11,21.878,22.552,21.11,21.878,22.552,31.0,22.0,21.0
1019,2019,10,9,Silverstone Circuit,UK,153,28.905,28.496199999999998,28.177,5,23.0,2.0,1.0,822.0,844.0,131.0,131.0,6.0,2,1,3,2,1,3,85.513,85.75,85.533,26.0,18.0,15.0,52,52,52,1.0,2.0,2.0,28.905,28.335,28.453,28.905,28.493,28.558,28.905,28.177,28.348,20.0,30.5,17.0
1020,2019,11,10,Hockenheimring,Germany,103,24.31,21.084285714285716,19.062,14,27.571428571428573,12.0,830.0,20.0,826.0,9.0,6.0,5.0,2,20,14,2,20,14,72.593,75.7295,73.278,26.0,18.0,15.0,64,64,64,5.0,5.0,4.0,20.3718,20.7524,22.38975,22.358,22.058,24.31,19.062,19.586,20.671,28.8,28.2,25.25
1021,2019,12,11,Hungaroring,Hungary,264,24.819,22.3916,21.164,5,42.0,3.0,1.0,830.0,20.0,131.0,9.0,6.0,3,1,5,3,1,5,76.068,75.81700000000001,76.452,25.0,19.0,15.0,70,70,70,2.0,2.0,1.0,22.134999999999998,21.4345,24.819,22.88,21.705,24.819,21.39,21.164,24.819,39.5,46.0,39.0
1022,2019,13,13,Circuit de Spa-Francorchamps,Belgium,401,23.497,22.84166666666667,22.449,3,22.0,2.6666666666666665,844.0,1.0,822.0,6.0,131.0,131.0,1,3,4,1,3,4,103.587,105.25999999999999,105.14099999999999,25.0,18.0,15.0,44,44,44,1.0,1.0,1.0,22.449,23.497,22.579,22.449,23.497,22.579,22.449,23.497,22.579,21.0,22.0,23.0
1023,2019,14,14,Autodromo Nazionale di Monza,Italy,162,23.912,23.794,23.7,4,28.75,2.0,844.0,822.0,1.0,6.0,131.0,131.0,1,3,2,1,3,2,80.126,80.156,80.27199999999999,25.0,18.0,16.0,53,53,53,1.0,1.0,2.0,23.833,23.7,23.8215,23.833,23.7,23.912,23.833,23.7,23.731,20.0,27.0,34.0
1024,2019,15,15,Marina Bay Street Circuit,Singapore,18,29.384,29.132666666666665,28.846,3,19.333333333333332,2.6666666666666665,20.0,844.0,830.0,6.0,6.0,9.0,3,1,4,3,1,4,98.374,98.01400000000001,98.53999999999999,25.0,18.0,15.0,61,61,61,1.0,1.0,1.0,29.384,29.168,28.846,29.384,29.168,28.846,29.384,29.168,28.846,19.0,20.0,19.0
1025,2019,16,71,Sochi Autodrom,Russia,2,29.751,29.534,29.401,4,27.0,2.3333333333333335,1.0,822.0,844.0,131.0,131.0,6.0,2,4,1,2,5,1,93.22999999999999,93.413,93.613,26.0,18.0,15.0,53,53,53,1.0,1.0,2.0,29.751,29.436,29.4745,29.751,29.436,29.548,29.751,29.436,29.401,28.0,28.0,26.0
1026,2019,17,22,Suzuka Circuit,Japan,45,24.032,23.429166666666664,23.0,6,27.166666666666668,2.6666666666666665,822.0,20.0,1.0,131.0,6.0,131.0,3,1,4,3,1,4,88.896,88.988,88.735,25.0,18.0,16.0,52,52,52,2.0,2.0,2.0,23.0785,23.622500000000002,23.5865,23.157,24.032,23.591,23.0,23.213,23.582,26.5,23.5,31.5
1027,2019,18,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.269,22.103333333333335,21.862,3,32.0,3.6666666666666665,1.0,20.0,822.0,131.0,6.0,131.0,3,2,6,4,3,6,76.424,76.696,77.062,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.269,21.862,22.179,22.269,21.862,22.179,22.269,21.862,22.179,23.0,37.0,36.0
1031,2020,1,70,Red Bull Ring,Austria,678,23.637,20.692625,16.407,8,43.5,3.6666666666666665,822.0,844.0,846.0,131.0,6.0,1.0,1,7,3,1,7,4,64.111,64.5,64.606,25.0,18.0,16.0,71,71,71,2.0,3.0,3.0,19.172,21.158666666666665,21.240333333333336,21.937,22.756,23.637,16.407,18.748,18.163,41.0,44.333333333333336,44.333333333333336
1028,2019,19,69,Circuit of the Americas,USA,161,24.151,23.814600000000002,23.444,5,24.0,3.0,822.0,1.0,830.0,131.0,131.0,9.0,1,5,3,1,5,3,93.75,93.45400000000001,93.549,25.0,18.0,15.0,56,56,56,2.0,1.0,2.0,23.985,23.943,23.58,24.151,23.943,23.716,23.819,23.943,23.444,24.5,24.0,23.5
1029,2019,20,18,Autódromo José Carlos Pace,Brazil,785,23.584,22.890666666666664,22.593,6,36.166666666666664,9.0,830.0,842.0,832.0,9.0,5.0,1.0,1,6,20,1,7,20,68.242,68.909,70.227,25.0,18.0,15.0,71,71,71,3.0,2.0,1.0,22.689333333333334,23.253,22.77,22.818,23.584,22.77,22.593,22.922,22.77,39.666666666666664,34.5,29.0
1030,2019,21,24,Yas Marina Circuit,UAE,3,22.178,21.543,21.023,4,25.25,2.0,1.0,830.0,844.0,131.0,9.0,6.0,1,2,3,1,3,4,95.851,96.39,96.47800000000001,26.0,18.0,15.0,55,55,55,1.0,1.0,2.0,22.178,21.023,21.485500000000002,22.178,21.023,21.697,22.178,21.023,21.274,26.0,25.0,25.0
1032,2020,2,70,Red Bull Ring,Austria,678,21.729,21.283250000000002,20.937,4,38.25,2.3333333333333335,1.0,822.0,830.0,131.0,131.0,9.0,1,4,2,1,4,2,78.188,78.791,78.297,25.0,18.0,15.0,71,71,71,1.0,1.0,2.0,21.729,21.376,21.014000000000003,21.729,21.376,21.091,21.729,21.376,20.937,27.0,34.0,46.0
1033,2020,3,11,Hungaroring,Hungary,264,22.426,21.866125,21.268,8,28.75,3.3333333333333335,1.0,830.0,822.0,131.0,9.0,131.0,1,7,2,1,7,2,74.907,75.495,75.474,26.0,18.0,15.0,70,70,70,3.0,2.0,3.0,22.336666666666662,21.3985,21.707333333333334,22.426,21.529,21.906,22.264,21.268,21.572,35.333333333333336,20.0,28.0
1034,2020,4,9,Silverstone Circuit,UK,153,29.52,28.7015,28.208,4,22.25,2.6666666666666665,1.0,830.0,844.0,131.0,9.0,6.0,1,3,4,1,3,4,85.9,86.115,86.55,25.0,19.0,15.0,52,52,52,1.0,2.0,1.0,28.805,28.240499999999997,29.52,28.805,28.273,29.52,28.805,28.208,29.52,13.0,31.5,13.0
1035,2020,5,9,Silverstone Circuit,UK,153,29.402,28.750833333333333,28.188,6,26.333333333333332,2.3333333333333335,830.0,1.0,822.0,9.0,131.0,131.0,4,2,1,4,2,1,87.154,86.818,86.738,25.0,19.0,15.0,52,52,52,2.0,2.0,2.0,29.0505,28.904,28.298000000000002,29.115,29.402,28.408,28.986,28.406,28.188,29.0,27.5,22.5
1036,2020,6,4,Circuit de Barcelona-Catalunya,Spain,109,23.377,22.203285714285716,21.532,7,38.57142857142857,2.0,1.0,830.0,822.0,131.0,9.0,131.0,1,3,2,1,3,2,76.872,77.213,77.243,25.0,18.0,16.0,66,66,66,2.0,2.0,3.0,22.615000000000002,21.566499999999998,22.353333333333335,23.377,21.601,22.607,21.853,21.532,22.143,36.5,31.0,45.0
1037,2020,7,13,Circuit de Spa-Francorchamps,Belgium,401,25.548,24.05333333333333,23.298,3,11.0,2.0,1.0,822.0,830.0,131.0,131.0,9.0,1,2,3,1,2,3,102.32300000000001,102.53399999999999,103.197,25.0,18.0,15.0,44,44,44,1.0,1.0,1.0,23.298,25.548,23.314,23.298,25.548,23.314,23.298,25.548,23.314,11.0,11.0,11.0
1038,2020,8,14,Autodromo Nazionale di Monza,Italy,162,24.398,24.247,24.096,2,20.5,6.5,842.0,832.0,,213.0,1.0,,10,3,,10,3,,80.145,80.099,,25.0,18.0,,53,53,,1.0,1.0,,24.096,24.398,,24.096,24.398,,24.096,24.398,,19.0,22.0,
1039,2020,9,76,Autodromo Internazionale del Mugello,Italy,255,23.199,21.05011111111111,17.536,9,27.333333333333332,2.3333333333333335,1.0,822.0,848.0,131.0,131.0,9.0,1,2,4,1,2,4,75.778,75.749,76.527,26.0,18.0,15.0,59,59,59,3.0,3.0,3.0,20.927000000000003,21.290000000000003,20.933333333333334,22.8,23.199,22.822,17.536,17.56,17.591,27.666666666666668,27.0,27.333333333333332
1040,2020,10,71,Sochi Autodrom,Russia,2,41.352,33.28333333333333,28.748,3,22.333333333333332,2.0,822.0,830.0,1.0,131.0,9.0,131.0,3,2,1,3,2,1,92.656,93.63,92.983,26.0,18.0,15.0,53,53,53,1.0,1.0,1.0,29.75,28.748,41.352,29.75,28.748,41.352,29.75,28.748,41.352,26.0,25.0,16.0
1041,2020,11,20,Nürburgring,Germany,578,23.983,22.754333333333335,22.106,6,30.333333333333332,3.6666666666666665,1.0,830.0,817.0,131.0,9.0,4.0,2,3,6,2,3,6,86.62,86.319,86.836,25.0,19.0,15.0,60,60,60,2.0,2.0,2.0,23.5815,22.337000000000003,22.3445,23.983,22.568,22.53,23.18,22.106,22.159,30.5,30.5,30.0
1042,2020,12,75,Autódromo Internacional do Algarve,Portugal,108,27.162,26.689333333333334,26.394,3,34.666666666666664,2.0,1.0,822.0,830.0,131.0,131.0,9.0,1,2,3,1,2,3,76.828,76.945,76.879,26.0,18.0,15.0,66,66,66,1.0,1.0,1.0,27.162,26.512,26.394,27.162,26.512,26.394,27.162,26.512,26.394,40.0,41.0,23.0
1043,2020,13,21,Autodromo Enzo e Dino Ferrari,Italy,37,30.925,30.248,29.6,5,33.2,2.6666666666666665,1.0,822.0,817.0,131.0,131.0,4.0,2,1,5,2,1,5,74.229,74.221,75.474,26.0,18.0,15.0,63,63,63,2.0,2.0,1.0,30.6535,29.8645,30.204,30.925,30.129,30.204,30.382,29.6,30.204,41.0,35.0,14.0
1044,2020,14,5,Istanbul Park,Turkey,130,25.401,24.6115,23.86,4,14.75,6.666666666666667,1.0,815.0,20.0,131.0,211.0,6.0,6,3,11,6,3,12,127.599,127.614,123.356,25.0,18.0,15.0,58,58,58,1.0,1.0,2.0,23.86,25.163,24.7115,23.86,25.163,25.401,23.86,25.163,24.022,8.0,10.0,20.5
1045,2020,15,3,Bahrain International Circuit,Bahrain,7,26.95,24.557714285714287,23.848,7,29.571428571428573,2.6666666666666665,1.0,830.0,848.0,131.0,9.0,9.0,1,3,4,1,3,4,88.343,88.885,88.732,25.0,19.0,15.0,57,57,57,2.0,3.0,2.0,24.203,25.159333333333333,24.009999999999998,24.345,26.95,24.172,24.061,23.906,23.848,27.0,33.333333333333336,26.5
1046,2020,16,3,Bahrain International Circuit,Bahrain,7,24.684,24.45475,24.214,4,32.75,8.666666666666666,815.0,839.0,840.0,211.0,4.0,211.0,5,11,10,5,11,10,54.236,54.309,54.595,25.0,18.0,15.0,87,87,87,2.0,1.0,1.0,24.360500000000002,24.414,24.684,24.507,24.414,24.684,24.214,24.414,24.684,24.0,41.0,42.0
1047,2020,17,24,Yas Marina Circuit,UAE,3,22.406,21.760666666666665,21.289,3,10.0,2.0,830.0,822.0,1.0,9.0,131.0,131.0,1,2,3,1,2,3,95.993,95.699,95.52799999999999,25.0,18.0,15.0,55,55,55,1.0,1.0,1.0,21.289,21.587,22.406,21.289,21.587,22.406,21.289,21.587,22.406,10.0,10.0,10.0
1052,2021,1,3,Bahrain International Circuit,Bahrain,7,32.897,25.607857142857142,23.848,7,28.142857142857142,2.0,1.0,830.0,822.0,131.0,9.0,131.0,2,1,3,2,1,3,90.617,90.499,91.2,25.0,18.0,16.0,56,56,56,2.0,2.0,3.0,24.4575,24.307499999999997,27.241666666666664,24.839,24.767,32.897,24.076,23.848,24.262,20.5,28.0,33.333333333333336
1053,2021,2,21,Autodromo Enzo e Dino Ferrari,Italy,37,38.198,32.69325,29.809,4,28.5,3.6666666666666665,830.0,1.0,846.0,9.0,131.0,1.0,3,1,7,3,1,7,75.109,74.82300000000001,75.009,25.0,19.0,15.0,63,63,63,1.0,2.0,1.0,29.809,35.155,30.654,29.809,38.198,30.654,29.809,32.112,30.654,27.0,29.5,28.0
1054,2021,3,75,Autódromo Internacional do Algarve,Portugal,108,26.938,24.212818181818182,21.377,11,22.727272727272727,2.0,1.0,830.0,822.0,131.0,9.0,131.0,2,3,1,2,3,1,78.857,79.485,78.72200000000001,25.0,18.0,16.0,66,66,66,3.0,4.0,4.0,23.832333333333334,24.471,24.24,26.907,26.743,26.938,22.164,22.104,21.377,14.0,26.0,26.0
1055,2021,4,4,Circuit de Barcelona-Catalunya,Spain,109,23.565,22.233999999999998,21.592,6,38.333333333333336,2.0,1.0,830.0,822.0,131.0,9.0,131.0,1,2,3,1,2,3,78.245,78.09,78.005,25.0,19.0,15.0,66,66,66,2.0,2.0,2.0,22.149,22.5785,21.9745,22.22,23.565,22.311,22.078,21.592,21.638,35.0,42.0,38.0
1056,2021,5,6,Circuit de Monaco,Monaco,7,24.15,23.923333333333332,23.746,3,32.0,3.6666666666666665,830.0,832.0,846.0,9.0,6.0,1.0,2,4,5,2,4,5,71.124,71.324,71.321,25.0,18.0,15.0,78,78,78,1.0,1.0,1.0,23.746,24.15,23.874,23.746,24.15,23.874,23.746,24.15,23.874,34.0,32.0,30.0
1057,2021,6,73,Baku City Circuit,Azerbaijan,-7,21.874,17.863,14.945,6,30.5,7.0,815.0,20.0,842.0,9.0,117.0,213.0,6,11,4,7,11,4,101.968,102.46000000000001,102.288,25.0,18.0,15.0,51,51,51,2.0,2.0,2.0,18.575499999999998,17.393,17.6205,21.874,19.841,20.156,15.277,14.945,15.085,30.0,32.5,29.0
1059,2021,7,34,Circuit Paul Ricard,France,432,30.263,29.967750000000002,29.682,4,23.25,2.3333333333333335,830.0,1.0,815.0,9.0,131.0,9.0,1,2,4,1,2,4,91.001,91.237,91.56,26.0,18.0,15.0,53,53,53,2.0,1.0,1.0,29.963,30.263,29.682,30.123,30.263,29.682,29.803,30.263,29.682,25.0,19.0,24.0
1058,2021,8,70,Red Bull Ring,Austria,678,21.752,21.38675,20.936,4,38.25,2.6666666666666665,830.0,1.0,822.0,9.0,131.0,131.0,1,2,5,1,3,2,64.489,64.672,64.537,25.0,19.0,15.0,71,71,71,1.0,2.0,1.0,20.936,21.4295,21.752,20.936,21.64,21.752,20.936,21.219,21.752,29.0,48.5,27.0
1060,2021,9,70,Red Bull Ring,Austria,678,26.474,22.467750000000002,21.071,4,38.0,2.6666666666666665,830.0,822.0,846.0,9.0,131.0,1.0,1,5,2,1,5,2,64.249,64.563,64.345,26.0,18.0,15.0,71,71,71,2.0,1.0,1.0,21.163,21.071,26.474,21.236,21.071,26.474,21.09,21.071,26.474,46.0,30.0,30.0
1061,2021,10,9,Silverstone Circuit,UK,153,40.266,32.30266666666667,28.209,3,26.0,3.0,1.0,844.0,822.0,131.0,6.0,131.0,2,4,3,1,4,3,86.786,87.051,87.487,25.0,18.0,15.0,52,52,52,1.0,1.0,1.0,40.266,28.433,28.209,40.266,28.433,28.209,40.266,28.433,28.209,27.0,29.0,22.0
1062,2021,11,11,Hungaroring,Hungary,264,42.786,27.193714285714286,21.208,7,20.714285714285715,8.0,839.0,1.0,832.0,214.0,131.0,6.0,8,1,15,8,1,15,77.367,76.424,76.649,25.0,18.0,15.0,70,70,70,2.0,3.0,2.0,30.582,21.485,32.3685,39.522,21.731,42.786,21.642,21.208,21.951,20.0,23.333333333333332,17.5
1064,2021,13,39,Circuit Park Zandvoort,Netherlands,6,21.73,19.451857142857143,18.578,7,41.142857142857146,2.0,830.0,1.0,822.0,9.0,131.0,131.0,1,2,3,1,2,3,70.036,70.114,70.219,25.0,19.0,15.0,72,72,72,2.0,3.0,2.0,18.86,19.28,20.3015,19.142,19.77,21.73,18.578,18.868,18.873,30.5,43.0,49.0
1065,2021,14,14,Autodromo Nazionale di Monza,Italy,162,24.308,24.096,23.812,3,24.0,8.0,817.0,846.0,822.0,1.0,1.0,131.0,2,3,19,5,4,1,81.292,80.916,80.685,26.0,18.0,15.0,53,53,53,1.0,1.0,1.0,23.812,24.168,24.308,23.812,24.168,24.308,23.812,24.168,24.308,22.0,24.0,26.0
1066,2021,15,71,Sochi Autodrom,Russia,2,31.017,30.31833333333333,29.578,6,35.166666666666664,8.666666666666666,1.0,830.0,832.0,131.0,9.0,6.0,4,20,2,4,20,2,105.99199999999999,94.46549999999999,107.924,25.0,18.0,15.0,53,53,53,2.0,2.0,2.0,29.9615,30.2975,30.695999999999998,30.045,31.017,30.715,29.878,29.578,30.677,37.5,37.0,31.0
1067,2021,16,5,Istanbul Park,Turkey,130,22.962,22.622333333333334,22.442,3,36.666666666666664,3.0,822.0,830.0,815.0,131.0,9.0,9.0,1,2,6,2,3,7,85.047,84.592,84.963,26.0,18.0,15.0,58,58,58,1.0,1.0,1.0,22.962,22.442,22.463,22.962,22.442,22.463,22.962,22.442,22.463,37.0,36.0,37.0
1069,2021,17,69,Circuit of the Americas,USA,161,25.018,24.093,23.604,6,21.833333333333332,2.0,830.0,1.0,815.0,9.0,131.0,9.0,1,2,3,1,2,3,94.352,94.57900000000001,94.369,25.0,19.0,15.0,56,56,56,2.0,2.0,2.0,23.889499999999998,24.0785,24.311,24.052,24.481,25.018,23.727,23.676,23.604,19.5,25.0,21.0
